incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
781384624,2016-00022534,11/15/2016 08:27:00 PM,PC 647 F DISORD CONDUCT:UI/DRUG,PC 647 F DISORD CONDUCT:UI/DRUG,,MADISON AVE & SAN PABLO AVE,,EL CERRITO,CA,,,37.9183,-122.313,11/17/2016 06:12:50 AM,01/03/2017 08:11:42 AM,POINT (-122.313 37.9183),20,Tuesday,Disorder
782995760,2016-00022550,11/15/2016 11:20:00 PM,VC 2800 DISREGARD SAFETY:EVADE PO,VC 2800 DISREGARD SAFETY:EVADE PO,,SAN PABLO AVE & BARRETT AVE,,RICHMOND,CA,,,37.9353,-122.325,12/03/2016 06:13:11 AM,12/15/2016 08:14:27 AM,POINT (-122.325 37.9353),23,Tuesday,Traffic
781545295,2016-00022555,11/16/2016 01:09:00 AM,PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),,1400 Block ELM ST,,EL CERRITO,CA,,,37.9194,-122.31,11/19/2016 06:12:56 AM,12/07/2016 08:15:16 AM,POINT (-122.31 37.9194),1,Wednesday,Assault
781384626,2016-00022560,11/16/2016 07:28:55 AM,HIT AND RUN,HIT AND RUN,,1800 Block KEY BLVD,,EL CERRITO,CA,,,37.9255,-122.314,11/17/2016 06:12:50 AM,05/15/2017 07:14:45 AM,POINT (-122.314 37.9255),7,Wednesday,Traffic
781384627,2016-00022594,11/16/2016 01:03:00 PM,HIT AND RUN,HIT AND RUN,,CENTRAL AVE,,EL CERRITO,CA,,,37.9038,-122.298,11/17/2016 06:12:50 AM,05/15/2017 07:14:46 AM,POINT (-122.298 37.9038),13,Wednesday,Traffic
781384628,2016-00022596,11/16/2016 03:00:59 PM,HIT AND RUN,HIT AND RUN,,5000 Block CREELY AVE,,RICHMOND,CA,,,37.9192,-122.322,11/17/2016 06:12:50 AM,05/15/2017 07:14:46 AM,POINT (-122.322 37.9192),15,Wednesday,Traffic
781968390,2016-00022604,11/16/2016 04:20:00 PM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,RICHMOND ST & STOCKTON AVE,,EL CERRITO,CA,,,37.9096,-122.302,11/24/2016 06:12:54 AM,12/08/2016 08:20:22 AM,POINT (-122.302 37.9096),16,Wednesday,Vehicle Recovery
781384629,2016-00022610,11/16/2016 06:40:53 PM,ACCIDENT,ACCIDENT,,POTRERO AVE,,EL CERRITO,CA,,,37.9209,-122.318,11/17/2016 06:12:50 AM,05/15/2017 07:14:45 AM,POINT (-122.318 37.9209),18,Wednesday,Traffic
781968391,2016-00022620,11/16/2016 09:49:00 PM,PC 211 ROBBERY OTHER WEAPON,PC 211 ROBBERY OTHER WEAPON,,1700 Block LEXINGTON AVE,,EL CERRITO,CA,94530,,37.9238639,-122.3146892,11/24/2016 06:12:54 AM,12/21/2016 08:14:23 AM,POINT (-122.3146892 37.9238639),21,Wednesday,Robbery
781545299,2016-00022621,11/16/2016 10:01:00 PM,PC 211 ROBBERY FIREARM,PC 211 ROBBERY FIREARM,,BART PATH & DONAL AVE,,EL CERRITO,CA,94530,,37.9197872,-122.307152,11/19/2016 06:12:56 AM,12/07/2016 08:15:16 AM,POINT (-122.307152 37.9197872),22,Wednesday,Robbery
781892950,2016-00022624,11/16/2016 11:30:00 PM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,6000 Block CENTRAL AVE,,EL CERRITO,CA,,,37.902,-122.304,11/23/2016 06:13:12 AM,01/24/2017 08:23:47 AM,POINT (-122.304 37.902),23,Wednesday,Vehicle Recovery
781545300,2016-00022630,11/17/2016 02:57:00 AM,VC 2800 EVADING PO:DISREGARD SFTY,VC 2800 EVADING PO:DISREGARD SFTY,,11800 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9282,-122.321,11/19/2016 06:12:56 AM,12/08/2016 08:20:22 AM,POINT (-122.321 37.9282),2,Thursday,Traffic
781545298,2016-00022613,11/16/2016 07:30:00 PM,HS 11377 MIS - POSSESS CONTROLED SUBSTANCE,HS 11377 MIS - POSSESS CONTROLED SUBSTANCE,,WALL AVE & SAN PABLO AVE,,EL CERRITO,CA,,,37.9279,-122.32,11/19/2016 06:12:56 AM,05/27/2018 10:37:08 AM,POINT (-122.32 37.9279),19,Wednesday,Drugs
781463027,2016-00022636,11/17/2016 08:18:00 AM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,6200 Block CYPRESS AVE,,EL CERRITO,CA,,,37.9194,-122.314,11/18/2016 06:13:11 AM,12/08/2016 08:20:22 AM,POINT (-122.314 37.9194),8,Thursday,Theft
781463033,2016-00022657,11/17/2016 02:07:00 PM,ACCIDENT,ACCIDENT,,1200 Block LAWRENCE ST,,EL CERRITO,CA,,,37.9179,-122.303,11/18/2016 06:13:11 AM,05/16/2017 07:13:11 AM,POINT (-122.303 37.9179),14,Thursday,Traffic
781463034,2016-00022675,11/17/2016 08:38:00 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.9279,-122.32,11/18/2016 06:13:11 AM,05/16/2017 07:13:11 AM,POINT (-122.32 37.9279),20,Thursday,Traffic
781545311,2016-00022679,11/17/2016 10:39:00 PM,PC 211 ROBBERY FIREARM,PC 211 ROBBERY FIREARM,,BART PATH & FAIRMOUNT AVE,,EL CERRITO,CA,,,37.9019,-122.298,11/19/2016 06:12:56 AM,03/29/2017 07:11:24 AM,POINT (-122.298 37.9019),22,Thursday,Robbery
781545312,2016-00022680,11/17/2016 11:41:00 PM,PC 211 ROBBERY FIREARM,PC 211 ROBBERY FIREARM,,BART PATH & FAIRMOUNT AVE,,EL CERRITO,CA,,,37.9019,-122.298,11/19/2016 06:12:56 AM,12/08/2016 08:20:22 AM,POINT (-122.298 37.9019),23,Thursday,Robbery
781545313,2016-00022687,11/18/2016 07:40:55 AM,ACCIDENT,ACCIDENT,,RICHMOND ST,,EL CERRITO,CA,,,37.9207,-122.31,11/19/2016 06:12:56 AM,05/17/2017 07:15:06 AM,POINT (-122.31 37.9207),7,Friday,Traffic
781545314,2016-00022690,11/18/2016 08:03:00 AM,HIT AND RUN,HIT AND RUN,,RICHMOND ST,,EL CERRITO,CA,,,37.9114,-122.303,11/19/2016 06:12:56 AM,05/17/2017 07:15:07 AM,POINT (-122.303 37.9114),8,Friday,Traffic
781968396,2016-00022710,11/18/2016 11:19:00 AM,PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),,10900 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9157,-122.312,11/24/2016 06:12:57 AM,12/09/2016 08:15:28 AM,POINT (-122.312 37.9157),11,Friday,Assault
781545315,2016-00022712,11/18/2016 12:11:00 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.9022,-122.303,11/19/2016 06:12:56 AM,05/17/2017 07:15:07 AM,POINT (-122.303 37.9022),12,Friday,Traffic
781545316,2016-00022721,11/18/2016 02:09:00 PM,HIT AND RUN,HIT AND RUN,,GLEN MAWR AVE,,EL CERRITO,CA,,,37.9265,-122.311,11/19/2016 06:12:56 AM,05/17/2017 07:15:07 AM,POINT (-122.311 37.9265),14,Friday,Traffic
784240079,2016-00022726,11/18/2016 02:37:00 PM,PC 485 APPROPR LOST PROP -$400,PC 485 APPROPR LOST PROP -$400,,7100 Block DONAL AVE,,EL CERRITO,CA,,,37.9203,-122.306,12/08/2016 06:13:17 AM,12/16/2016 08:14:16 AM,POINT (-122.306 37.9203),14,Friday,Other
781968400,2016-00022764,11/18/2016 10:23:00 PM,PC 451 ARSON-SINGLE RESIDENTIAL,PC 451 ARSON-SINGLE RESIDENTIAL,,11100 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9182,-122.313,11/24/2016 06:12:57 AM,12/21/2016 08:14:23 AM,POINT (-122.313 37.9182),22,Friday,Arson
781968401,2016-00022768,11/18/2016 11:00:00 PM,PC 451 ARSON-SINGLE RESIDENTIAL,PC 451 ARSON-SINGLE RESIDENTIAL,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,11/24/2016 06:12:57 AM,12/09/2016 08:15:28 AM,POINT (-122.316 37.9226),23,Friday,Arson
782555644,2016-00022779,11/19/2016 01:49:00 AM,VC 23152 A DUI:ALCOHOL/DRUGS,VC 23152 A DUI:ALCOHOL/DRUGS,,CENTRAL AVE & SAN JOAQUIN ST,,RICHMOND,CA,,,37.9007,-122.312,11/30/2016 06:12:58 AM,04/13/2017 07:12:25 AM,POINT (-122.312 37.9007),1,Saturday,Traffic
784240080,2016-00022789,11/19/2016 08:15:00 AM,PC 602 TRESPAS:DRIV ON PRIV PROP,PC 602 TRESPAS:DRIV ON PRIV PROP,,6600 Block POTRERO AVE,,EL CERRITO,CA,,,37.9215,-122.313,12/08/2016 06:13:17 AM,12/21/2016 08:14:23 AM,POINT (-122.313 37.9215),8,Saturday,Property Crime
781968403,2016-00022797,11/19/2016 11:35:00 AM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,1300 Block ARLINGTON BLVD,,EL CERRITO,CA,,,37.9274,-122.296,11/24/2016 06:12:57 AM,02/23/2017 08:17:43 AM,POINT (-122.296 37.9274),11,Saturday,Vehicle Recovery
781612781,2016-00022804,11/19/2016 11:39:22 AM,ACCIDENT,ACCIDENT,,RIVERS ST,,SAN PABLO,CA,,,37.9721,-122.343,11/20/2016 06:12:59 AM,05/18/2017 07:12:52 AM,POINT (-122.343 37.9721),11,Saturday,Traffic
781612780,2016-00022802,11/19/2016 01:52:00 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.9022,-122.303,11/20/2016 06:12:59 AM,05/18/2017 07:12:53 AM,POINT (-122.303 37.9022),13,Saturday,Traffic
781968404,2016-00022806,11/19/2016 03:06:00 PM,PC 243 B BATT PO/EMERG PRSNL/ETC,PC 243 B BATT PO/EMERG PRSNL/ETC,,10700 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9137,-122.31,11/24/2016 06:12:57 AM,12/19/2016 08:15:38 AM,POINT (-122.31 37.9137),15,Saturday,Assault
781968406,2016-00022816,11/19/2016 07:13:00 PM,PC 647 F DISORD CONDUCT:UI/DRUG,PC 647 F DISORD CONDUCT:UI/DRUG,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,11/24/2016 06:12:57 AM,12/29/2016 08:18:08 AM,POINT (-122.316 37.9226),19,Saturday,Disorder
781968408,2016-00022831,11/19/2016 11:50:00 PM,PC 243 B BATT PO/EMERG PRSNL/ETC,PC 243 B BATT PO/EMERG PRSNL/ETC,,6000 Block CENTRAL AVE,,EL CERRITO,CA,,,37.902,-122.304,11/24/2016 06:12:57 AM,12/27/2016 08:12:59 AM,POINT (-122.304 37.902),23,Saturday,Assault
781893023,2016-00022848,11/20/2016 10:07:00 AM,VC 10852 TAMPER WITH VEHICLE,VC 10852 TAMPER WITH VEHICLE,,11200 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9207,-122.315,11/23/2016 06:13:15 AM,01/03/2017 08:11:42 AM,POINT (-122.315 37.9207),10,Sunday,Property Crime
784240116,2016-00800059,11/20/2016 10:36:00 AM,PC 594 MIS - VANDALISM -$400,PC 594 MIS - VANDALISM -$400,,7800 Block TERRACE DR,,EL CERRITO,CA,94530,,37.911876,-122.291537,12/08/2016 06:13:20 AM,12/15/2016 08:13:39 AM,POINT (-122.291537 37.911876),10,Sunday,Property Crime
781729943,2016-00022853,11/20/2016 12:27:00 PM,ACCIDENT,ACCIDENT,,PORTOLA DR,,EL CERRITO,CA,,,37.9139,-122.307,11/21/2016 06:13:04 AM,05/19/2017 07:13:14 AM,POINT (-122.307 37.9139),12,Sunday,Traffic
781729944,2016-00022859,11/20/2016 04:25:00 PM,ACCIDENT,ACCIDENT,,6400 Block CUTTING BLVD,,EL CERRITO,CA,,,37.9258,-122.318,11/21/2016 06:13:04 AM,05/19/2017 07:13:14 AM,POINT (-122.318 37.9258),16,Sunday,Traffic
781968412,2016-00022862,11/20/2016 05:50:00 PM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,11/24/2016 06:12:57 AM,02/13/2017 08:14:00 AM,POINT (-122.316 37.9226),17,Sunday,Theft
781804293,2016-00022892,11/21/2016 09:07:00 AM,HIT AND RUN,HIT AND RUN,,POTRERO AVE,,EL CERRITO,CA,,,37.9207,-122.315,11/22/2016 06:13:02 AM,05/20/2017 07:13:46 AM,POINT (-122.315 37.9207),9,Monday,Traffic
782912441,2016-00023382,11/21/2016 12:00:00 PM,MISSING PERSON MISSING PERSON,MISSING PERSON MISSING PERSON,,10900 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9157,-122.312,12/02/2016 06:13:12 AM,12/20/2016 08:15:18 AM,POINT (-122.312 37.9157),12,Monday,Missing Person
781804294,2016-00022900,11/21/2016 12:07:24 PM,ACCIDENT,ACCIDENT,,EASTSHORE BLVD,,EL CERRITO,CA,,,37.9209,-122.317,11/22/2016 06:13:02 AM,05/20/2017 07:13:45 AM,POINT (-122.317 37.9209),12,Monday,Traffic
782091946,2016-00800060,11/21/2016 01:00:00 PM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,1400 Block SCOTT ST,,EL CERRITO,CA,94530,,37.9212,-122.304,11/26/2016 06:12:59 AM,12/15/2016 08:13:40 AM,POINT (-122.304 37.9212),13,Monday,Theft
781804295,2016-00022915,11/21/2016 04:23:14 PM,ACCIDENT,ACCIDENT,,6000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9011,-122.3,11/22/2016 06:13:02 AM,05/20/2017 07:13:46 AM,POINT (-122.3 37.9011),16,Monday,Traffic
788661268,2017-00000767,01/11/2017 04:33:00 PM,ACCIDENT,ACCIDENT,,STOCKTON AVE,,EL CERRITO,CA,,,37.9096,-122.302,01/12/2017 06:13:48 AM,07/10/2017 07:10:44 AM,POINT (-122.302 37.9096),16,Wednesday,Traffic
782555646,2016-00022916,11/21/2016 04:43:00 PM,VC 10851 TAKE VEH W/O OWNER CONSNT,VC 10851 TAKE VEH W/O OWNER CONSNT,,1000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9007,-122.299,11/30/2016 06:12:58 AM,12/26/2016 08:20:46 AM,POINT (-122.299 37.9007),16,Monday,Theft of Vehicle
781804296,2016-00022917,11/21/2016 05:10:00 PM,HIT AND RUN,HIT AND RUN,,7500 Block TERRACE DR,,EL CERRITO,CA,,,37.9128,-122.294,11/22/2016 06:13:02 AM,05/20/2017 07:13:45 AM,POINT (-122.294 37.9128),17,Monday,Traffic
781968422,2016-00022952,11/22/2016 07:04:00 AM,PC 487 GRAND THEFT OVER - $400,PC 487 GRAND THEFT OVER - $400,,2200 Block CARQUINEZ AVE,,EL CERRITO,CA,,,37.9337,-122.312,11/24/2016 06:12:57 AM,12/21/2016 08:14:23 AM,POINT (-122.312 37.9337),7,Tuesday,Theft
782555647,2016-00022954,11/22/2016 08:19:00 AM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,9800 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.8983,-122.301,11/30/2016 06:12:58 AM,12/13/2016 08:15:24 AM,POINT (-122.301 37.8983),8,Tuesday,Theft from Vehicle
782091947,2016-00800061,11/22/2016 10:30:00 AM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,6900 Block WILSON WAY,,EL CERRITO,CA,94530,,37.929039,-122.31048,11/26/2016 06:12:59 AM,12/14/2016 08:17:21 AM,POINT (-122.31048 37.929039),10,Tuesday,Theft
781968424,2016-00022971,11/22/2016 12:07:00 PM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,8700 Block DON CAROL DR,,RICHMOND,CA,94530,,37.9221999,-122.286484,11/24/2016 06:12:57 AM,12/13/2016 08:15:24 AM,POINT (-122.286484 37.9221999),12,Tuesday,Vehicle Recovery
781893025,2016-00022984,11/22/2016 03:12:00 PM,HIT AND RUN,HIT AND RUN,,11500 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9243,-122.318,11/23/2016 06:13:15 AM,05/21/2017 07:13:36 AM,POINT (-122.318 37.9243),15,Tuesday,Traffic
781893027,2016-00022992,11/22/2016 04:50:58 PM,HIT AND RUN,HIT AND RUN,,2000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9007,-122.3,11/23/2016 06:13:15 AM,05/21/2017 07:13:36 AM,POINT (-122.3 37.9007),16,Tuesday,Traffic
781968425,2016-00022993,11/22/2016 04:59:00 PM,PC 594 MIS - VANDALISM -$400,PC 594 MIS - VANDALISM -$400,,1400 Block LIBERTY ST,,EL CERRITO,CA,,,37.9184,-122.31,11/24/2016 06:12:57 AM,12/13/2016 08:15:25 AM,POINT (-122.31 37.9184),16,Tuesday,Property Crime
782912438,2016-00023010,11/22/2016 09:13:00 PM,PC 487 GRAND THEFT OVER - $400,PC 487 GRAND THEFT OVER - $400,,6400 Block FAIRMOUNT AVE,,EL CERRITO,CA,,,37.9013,-122.301,12/02/2016 06:13:09 AM,12/13/2016 08:15:25 AM,POINT (-122.301 37.9013),21,Tuesday,Theft
782555650,2016-00023031,11/23/2016 07:19:00 AM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,S 52ND ST & GORDON AVE,,RICHMOND,CA,,,37.9217,-122.321,11/30/2016 06:12:58 AM,12/21/2016 08:14:23 AM,POINT (-122.321 37.9217),7,Wednesday,Vehicle Recovery
782262924,2016-00023052,11/23/2016 10:38:00 AM,PC 215 CARJACKING,PC 215 CARJACKING,,11200 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9207,-122.315,11/29/2016 06:13:04 AM,01/26/2017 08:14:13 AM,POINT (-122.315 37.9207),10,Wednesday,Robbery
782555654,2016-00023079,11/23/2016 09:03:00 PM,PC 594 MIS - VANDALISM -$400,PC 594 MIS - VANDALISM -$400,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,11/30/2016 06:12:58 AM,12/14/2016 08:14:17 AM,POINT (-122.316 37.9226),21,Wednesday,Property Crime
782034391,2016-00023106,11/24/2016 02:58:00 PM,ACCIDENT,ACCIDENT,,KNOTT AVE,,EL CERRITO,CA,,,37.9265,-122.319,11/25/2016 06:12:51 AM,05/23/2017 07:16:37 AM,POINT (-122.319 37.9265),14,Thursday,Traffic
784240083,2016-00023107,11/24/2016 03:21:00 PM,PC 485 APPROPR LOST PROP -$400,PC 485 APPROPR LOST PROP -$400,,800 Block LEXINGTON AVE,,EL CERRITO,CA,,,37.9091,-122.305,12/08/2016 06:13:17 AM,12/29/2016 08:15:24 AM,POINT (-122.305 37.9091),15,Thursday,Other
782262934,2016-00800063,11/24/2016 07:30:00 PM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,700 Block ELM ST,,EL CERRITO,CA,94530,,37.9079,-122.302,11/29/2016 06:13:06 AM,12/17/2016 08:14:41 AM,POINT (-122.302 37.9079),19,Thursday,Theft
782995761,2016-00023131,11/25/2016 02:53:00 AM,VC 23152 B DUI:ALCOHOL/DRUGS,VC 23152 B DUI:ALCOHOL/DRUGS,,BLAKE ST & LIBERTY ST,,EL CERRITO,CA,,,37.9226,-122.313,12/03/2016 06:13:11 AM,04/13/2017 07:12:26 AM,POINT (-122.313 37.9226),2,Friday,Traffic
782555658,2016-00023165,11/25/2016 02:55:00 PM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,6700 Block HAGEN BLVD,,EL CERRITO,CA,,,37.9286,-122.314,11/30/2016 06:12:58 AM,12/16/2016 08:14:17 AM,POINT (-122.314 37.9286),14,Friday,Theft
782555659,2016-00023172,11/25/2016 06:48:00 PM,PC 647 F DISORD CONDUCT:UI/DRUG,PC 647 F DISORD CONDUCT:UI/DRUG,,9900 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.8998,-122.302,11/30/2016 06:12:58 AM,02/08/2017 08:17:22 AM,POINT (-122.302 37.8998),18,Friday,Disorder
782555661,2016-00023187,11/26/2016 12:59:00 AM,VC 2800 FAILURE TO OBEY POLICE OFFICER,VC 2800 FAILURE TO OBEY POLICE OFFICER,,I 80 & I SAN PABLO AVE,,RICHMOND,CA,,,37.9374,-122.326,11/30/2016 06:12:58 AM,12/17/2016 08:15:17 AM,POINT (-122.326 37.9374),0,Saturday,Traffic
782995762,2016-00023215,11/26/2016 11:10:00 AM,PC 488 PETTY THEFT $200 - $399,PC 488 PETTY THEFT $200 - $399,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,12/03/2016 06:13:11 AM,03/29/2017 07:11:25 AM,POINT (-122.316 37.9226),11,Saturday,Theft
782555662,2016-00023219,11/26/2016 01:02:00 PM,PC 647 F DISORD CONDUCT:UI/DRUG,PC 647 F DISORD CONDUCT:UI/DRUG,,10000 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9015,-122.303,11/30/2016 06:12:58 AM,12/17/2016 08:15:17 AM,POINT (-122.303 37.9015),13,Saturday,Disorder
782912439,2016-00023225,11/26/2016 02:22:00 PM,PC 211 ROBBERY FIREARM,PC 211 ROBBERY FIREARM,,11500 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9245,-122.318,12/02/2016 06:13:09 AM,12/17/2016 08:15:17 AM,POINT (-122.318 37.9245),14,Saturday,Robbery
782140321,2016-00023229,11/26/2016 04:29:16 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.9006,-122.303,11/27/2016 06:12:58 AM,05/25/2017 07:14:50 AM,POINT (-122.303 37.9006),16,Saturday,Traffic
782555663,2016-00023233,11/26/2016 06:34:00 PM,PC 647 F DISORD CONDUCT:UI/DRUG,PC 647 F DISORD CONDUCT:UI/DRUG,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,11/30/2016 06:12:58 AM,01/03/2017 08:14:47 AM,POINT (-122.316 37.9226),18,Saturday,Disorder
782764969,2016-00023238,11/26/2016 09:47:00 PM,PC 211 ROBBERY STRONG ARM,PC 211 ROBBERY STRONG ARM,,9900 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9005,-122.302,12/01/2016 06:13:03 AM,12/21/2016 08:14:23 AM,POINT (-122.302 37.9005),21,Saturday,Robbery
782555664,2016-00023245,11/27/2016 02:13:00 AM,VC 23152 A DUI:ALCOHOL/DRUGS,VC 23152 A DUI:ALCOHOL/DRUGS,,FAIRMOUNT AVE & LIBERTY ST,,EL CERRITO,CA,,,37.9014,-122.3,11/30/2016 06:12:58 AM,01/16/2017 08:16:58 AM,POINT (-122.3 37.9014),2,Sunday,Traffic
782764970,2016-00023248,11/27/2016 07:16:00 AM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,1600 Block EVERETT ST,,EL CERRITO,CA,,,37.9228,-122.31,12/01/2016 06:13:03 AM,02/23/2017 08:17:43 AM,POINT (-122.31 37.9228),7,Sunday,Vehicle Recovery
782555665,2016-00023251,11/27/2016 08:11:00 AM,PC 594 MIS - VANDALISM -$400,PC 594 MIS - VANDALISM -$400,,6800 Block TAHOE PL,,EL CERRITO,CA,,,37.9008,-122.297,11/30/2016 06:12:58 AM,12/18/2016 08:19:12 AM,POINT (-122.297 37.9008),8,Sunday,Property Crime
782186321,2016-00023256,11/27/2016 11:41:02 AM,ACCIDENT,ACCIDENT,,WI 80 @ ALBANY OFF,,RICHMOND,CA,,,37.9357576,-122.3477486,11/28/2016 06:13:02 AM,05/26/2017 07:12:23 AM,POINT (-122.3477486 37.9357576),11,Sunday,Traffic
783258507,2016-00023268,11/27/2016 03:00:00 PM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,11700 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9277,-122.32,12/06/2016 06:13:14 AM,12/18/2016 08:19:13 AM,POINT (-122.32 37.9277),15,Sunday,Theft
782186322,2016-00023270,11/27/2016 06:21:00 PM,ACCIDENT,ACCIDENT,,3000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9008,-122.3,11/28/2016 06:13:02 AM,05/26/2017 07:12:21 AM,POINT (-122.3 37.9008),18,Sunday,Traffic
783258516,2016-00800064,11/27/2016 09:00:00 PM,PC 594 MIS - VANDALISM -$400,PC 594 MIS - VANDALISM -$400,,9900 Block SAN PABLO AVE,,EL CERRITO,CA,94530,,37.9005341,-122.3021651,12/06/2016 06:13:14 AM,12/23/2016 08:10:51 AM,POINT (-122.3021651 37.9005341),21,Sunday,Property Crime
782262927,2016-00023288,11/28/2016 08:26:55 AM,ACCIDENT,ACCIDENT,,RICHMOND PKY & PARR BLVD,,RICHMOND,CA,94801,,37.96775299999999,-122.3735699,11/29/2016 06:13:04 AM,05/27/2017 07:12:41 AM,POINT (-122.3735699 37.967753),8,Monday,Traffic
782764972,2016-00023298,11/28/2016 10:58:00 AM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,ORCHARD AVE & SAN PABLO AVE,,RICHMOND,CA,,,37.9145,-122.311,12/01/2016 06:13:03 AM,12/19/2016 08:15:39 AM,POINT (-122.311 37.9145),10,Monday,Vehicle Recovery
782262928,2016-00023315,11/28/2016 01:48:00 PM,ACCIDENT,ACCIDENT,,10900 Block SAN PABLO AVE,,EL CERRITO,CA,94530,,37.9157,-122.312,11/29/2016 06:13:04 AM,05/27/2017 07:12:41 AM,POINT (-122.312 37.9157),13,Monday,Traffic
782764974,2016-00023322,11/28/2016 03:50:00 PM,PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),,11600 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9256,-122.319,12/01/2016 06:13:03 AM,12/26/2016 08:20:46 AM,POINT (-122.319 37.9256),15,Monday,Assault
782262929,2016-00023326,11/28/2016 04:13:29 PM,HIT AND RUN,HIT AND RUN,,5600 Block EL DORADO ST,,EL CERRITO,CA,,,37.9019,-122.309,11/29/2016 06:13:04 AM,05/27/2017 07:12:41 AM,POINT (-122.309 37.9019),16,Monday,Traffic
782262930,2016-00023328,11/28/2016 05:21:58 PM,ACCIDENT,ACCIDENT,,10600 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9122,-122.309,11/29/2016 06:13:04 AM,05/27/2017 07:12:41 AM,POINT (-122.309 37.9122),17,Monday,Traffic
782262931,2016-00023330,11/28/2016 05:27:00 PM,HIT AND RUN,HIT AND RUN,,600 Block KEARNEY ST,,EL CERRITO,CA,,,37.9052,-122.304,11/29/2016 06:13:04 AM,05/27/2017 07:12:41 AM,POINT (-122.304 37.9052),17,Monday,Traffic
